Date,Footfall
27/02/2011,28844
27/02/2011,12396
1/3/2011,25319
1/3/2011,27090
2/3/2011,26805
2/3/2011,14219
3/3/2011,26472
3/3/2011,15163
4/3/2011,32262
4/3/2011,17206
5/3/2011,55728
5/3/2011,26307
6/3/2011,28806
6/3/2011,13492
28/02/2011,26961
28/02/2011,15209
7/3/2011,24613
7/3/2011,14339
8/3/2011,24432
8/3/2011,24729
9/3/2011,24519
9/3/2011,18130
10/3/2011,23294
10/3/2011,18074
11/3/2011,30855
11/3/2011,18318
12/3/2011,53114
12/3/2011,29388
13/03/2011,25343
13/03/2011,11413
14/03/2011,23670
14/03/2011,23424
15/03/2011,25290
15/03/2011,14078
16/03/2011,25480
16/03/2011,14494
17/03/2011,27934
17/03/2011,17426
18/03/2011,31775
18/03/2011,30133
19/03/2011,49351
19/03/2011,35357
20/03/2011,27487
20/03/2011,11695
21/03/2011,22516
21/03/2011,24632
22/03/2011,22687
22/03/2011,27670
23/03/2011,26358
23/03/2011,22754
24/03/2011,27265
24/03/2011,23085
25/03/2011,33827
25/03/2011,24097
26/03/2011,54642
26/03/2011,26086
27/03/2011,26926
27/03/2011,13873
1/4/2011,33704
1/4/2011,21384
2/4/2011,54788
2/4/2011,30054
3/4/2011,28066
3/4/2011,13090
28/03/2011,24821
28/03/2011,19495
29/03/2011,25271
29/03/2011,15253
30/03/2011,24471
30/03/2011,13781
31/03/2011,24862
31/03/2011,24256
4/4/2011,23972
4/4/2011,13526
5/4/2011,26222
5/4/2011,16445
6/4/2011,27856
6/4/2011,21428
7/4/2011,26383
7/4/2011,19254
8/4/2011,29154
8/4/2011,30735
9/4/2011,47454
9/4/2011,40454
10/4/2011,26867
10/4/2011,19633
11/4/2011,26807
11/4/2011,16659
12/4/2011,28055
12/4/2011,24161
13/04/2011,30193
13/04/2011,18648
14/04/2011,30438
14/04/2011,17490
15/04/2011,33316
15/04/2011,19302
16/04/2011,43874
16/04/2011,30979
17/04/2011,24575
17/04/2011,18387
18/04/2011,29602
18/04/2011,27728
19/04/2011,31213
19/04/2011,30798
20/04/2011,32811
20/04/2011,31586
21/04/2011,37854
21/04/2011,43350
22/04/2011,41169
22/04/2011,42875
23/04/2011,49646
23/04/2011,61823
24/04/2011,25556
24/04/2011,13262
1/5/2011,32041
1/5/2011,32855
25/04/2011,31848
25/04/2011,27413
26/04/2011,31686
26/04/2011,20717
27/04/2011,29195
27/04/2011,31555
28/04/2011,35961
28/04/2011,34119
29/04/2011,29616
29/04/2011,17168
30/04/2011,42616
30/04/2011,55832
2/5/2011,28417
2/5/2011,31829
3/5/2011,26997
3/5/2011,20235
4/5/2011,25657
4/5/2011,23836
5/5/2011,26407
5/5/2011,17162
6/5/2011,30259
6/5/2011,18933
7/5/2011,47497
7/5/2011,24653
8/5/2011,26290
8/5/2011,13835
9/5/2011,26172
9/5/2011,20473
10/5/2011,26198
10/5/2011,17848
11/5/2011,27879
11/5/2011,16699
12/5/2011,26940
12/5/2011,17207
13/05/2011,30138
13/05/2011,17957
14/05/2011,49956
14/05/2011,27748
15/05/2011,28890
15/05/2011,11920
16/05/2011,26221
16/05/2011,14622
17/05/2011,27101
17/05/2011,16453
18/05/2011,27090
18/05/2011,16126
19/05/2011,27732
19/05/2011,19067
20/05/2011,31210
20/05/2011,19502
21/05/2011,53987
21/05/2011,28924
22/05/2011,26408
22/05/2011,16225
23/05/2011,23123
23/05/2011,13765
24/05/2011,24855
24/05/2011,20997
25/05/2011,28016
25/05/2011,17821
26/05/2011,26486
26/05/2011,16301
27/05/2011,34846
27/05/2011,24160
28/05/2011,49939
28/05/2011,44536
29/05/2011,34679
29/05/2011,43678
1/6/2011,37031
1/6/2011,25827
2/6/2011,34521
2/6/2011,27976
3/6/2011,34222
3/6/2011,30433
4/6/2011,46723
4/6/2011,35803
5/6/2011,26028
5/6/2011,14103
30/05/2011,33202
30/05/2011,17413
31/05/2011,35158
31/05/2011,32053
6/6/2011,29192
6/6/2011,19425
7/6/2011,28261
7/6/2011,16687
8/6/2011,28859
8/6/2011,18004
9/6/2011,29171
9/6/2011,24145
10/6/2011,33121
10/6/2011,19352
11/6/2011,48084
11/6/2011,42641
12/6/2011,26317
12/6/2011,13989
13/06/2011,27100
13/06/2011,17294
14/06/2011,28851
14/06/2011,23578
15/06/2011,30800
15/06/2011,16751
16/06/2011,29724
16/06/2011,19548
17/06/2011,35729
17/06/2011,19623
18/06/2011,53182
18/06/2011,29078
19/06/2011,27329
19/06/2011,12548
20/06/2011,30404
20/06/2011,20966
21/06/2011,28406
21/06/2011,16962
22/06/2011,31468
22/06/2011,18201
23/06/2011,28027
23/06/2011,15503
24/06/2011,34179
24/06/2011,25050
25/06/2011,52135
25/06/2011,29606
26/06/2011,31191
26/06/2011,16599
1/7/2011,35377
1/7/2011,24927
2/7/2011,45335
2/7/2011,35537
3/7/2011,27102
3/7/2011,17150
27/06/2011,30524
27/06/2011,19886
28/06/2011,31551
28/06/2011,17801
29/06/2011,35147
29/06/2011,19127
30/06/2011,36126
30/06/2011,22193
4/7/2011,30715
4/7/2011,18476
5/7/2011,31795
5/7/2011,20112
6/7/2011,30574
6/7/2011,20261
7/7/2011,32046
7/7/2011,20070
8/7/2011,32808
8/7/2011,17991
9/7/2011,51331
9/7/2011,31980
10/7/2011,30054
10/7/2011,13387
11/7/2011,30414
11/7/2011,19284
12/7/2011,30682
12/7/2011,19062
13/07/2011,31944
13/07/2011,17810
14/07/2011,33759
14/07/2011,31440
15/07/2011,37649
15/07/2011,26189
16/07/2011,50935
16/07/2011,24318
17/07/2011,30397
17/07/2011,12794
18/07/2011,31749
18/07/2011,16579
19/07/2011,29644
19/07/2011,18132
20/07/2011,32621
20/07/2011,17401
21/07/2011,34762
21/07/2011,20486
22/07/2011,38525
22/07/2011,20045
23/07/2011,53065
23/07/2011,28426
24/07/2011,30281
24/07/2011,21685
25/07/2011,36013
25/07/2011,19419
26/07/2011,36333
26/07/2011,21785
27/07/2011,36245
27/07/2011,21196
28/07/2011,36945
28/07/2011,30229
29/07/2011,40696
29/07/2011,25605
30/07/2011,51745
30/07/2011,30480
31/07/2011,35123
31/07/2011,18840
1/8/2011,36493
1/8/2011,31087
2/8/2011,35082
2/8/2011,21157
3/8/2011,36371
3/8/2011,25087
4/8/2011,35565
4/8/2011,18519
5/8/2011,38800
5/8/2011,27783
6/8/2011,46055
6/8/2011,22833
7/8/2011,30312
7/8/2011,16567
8/8/2011,33059
8/8/2011,26140
9/8/2011,34698
9/8/2011,27205
10/8/2011,34456
10/8/2011,18450
11/8/2011,35930
11/8/2011,18953
12/8/2011,40361
12/8/2011,22854
13/08/2011,49745
13/08/2011,28608
14/08/2011,29693
14/08/2011,13936
15/08/2011,32340
15/08/2011,25649
16/08/2011,34119
16/08/2011,22488
17/08/2011,36771
17/08/2011,26922
18/08/2011,37352
18/08/2011,22902
19/08/2011,39099
19/08/2011,29715
20/08/2011,46362
20/08/2011,33151
21/08/2011,29452
21/08/2011,18611
22/08/2011,31734
22/08/2011,29901
23/08/2011,32325
23/08/2011,19817
24/08/2011,35390
24/08/2011,27149
25/08/2011,34135
25/08/2011,25242
26/08/2011,35926
26/08/2011,23533
27/08/2011,46943
27/08/2011,33397
28/08/2011,32509
28/08/2011,25553
1/9/2011,37402
1/9/2011,26427
2/9/2011,39769
2/9/2011,23673
3/9/2011,52396
3/9/2011,25201
4/9/2011,28594
4/9/2011,12267
29/08/2011,35105
29/08/2011,26164
30/08/2011,36076
30/08/2011,21893
31/08/2011,40008
31/08/2011,25121
5/9/2011,29604
5/9/2011,20811
6/9/2011,28217
6/9/2011,16657
7/9/2011,29450
7/9/2011,17180
8/9/2011,28705
8/9/2011,16986
9/9/2011,33738
9/9/2011,19759
10/9/2011,50697
10/9/2011,26113
11/9/2011,28723
11/9/2011,12625
12/9/2011,26573
12/9/2011,19208
13/09/2011,26690
13/09/2011,19146
14/09/2011,29417
14/09/2011,21679
15/09/2011,30951
15/09/2011,28529
16/09/2011,32667
16/09/2011,32265
17/09/2011,51572
17/09/2011,68634
18/09/2011,28808
18/09/2011,49853
19/09/2011,29277
19/09/2011,32371
20/09/2011,30864
20/09/2011,28819
21/09/2011,30007
21/09/2011,42531
22/09/2011,30014
22/09/2011,37428
23/09/2011,33875
23/09/2011,39685
24/09/2011,54330
24/09/2011,62672
25/09/2011,28901
25/09/2011,32205
1/10/2011,52702
1/10/2011,44469
2/10/2011,30643
2/10/2011,12152
26/09/2011,26457
26/09/2011,28206
27/09/2011,26803
27/09/2011,23993
28/09/2011,27486
28/09/2011,25688
29/09/2011,28312
29/09/2011,25211
30/09/2011,32859
30/09/2011,32315
3/10/2011,26818
3/10/2011,17618
4/10/2011,27361
4/10/2011,14906
5/10/2011,29175
5/10/2011,18966
6/10/2011,24706
6/10/2011,17239
7/10/2011,32582
7/10/2011,24951
8/10/2011,47908
8/10/2011,25392
9/10/2011,31429
9/10/2011,13417
10/10/2011,30920
10/10/2011,16231
11/10/2011,32390
11/10/2011,16614
12/10/2011,29055
12/10/2011,16740
13/10/2011,32686
13/10/2011,17345
14/10/2011,38081
14/10/2011,19103
15/10/2011,53345
15/10/2011,50112
16/10/2011,32022
16/10/2011,16828
17/10/2011,28096
17/10/2011,16684
18/10/2011,27411
18/10/2011,25571
19/10/2011,29656
19/10/2011,30425
20/10/2011,27270
20/10/2011,31305
21/10/2011,38725
21/10/2011,24556
22/10/2011,52075
22/10/2011,57668
23/10/2011,35740
23/10/2011,18327
24/10/2011,39977
24/10/2011,33245
25/10/2011,38118
25/10/2011,23005
26/10/2011,43575
26/10/2011,39441
27/10/2011,40707
27/10/2011,23679
28/10/2011,48303
28/10/2011,48761
29/10/2011,57935
29/10/2011,34565
30/10/2011,35485
30/10/2011,14566
1/11/2011,31968
1/11/2011,19682
2/11/2011,29973
2/11/2011,20761
3/11/2011,27877
3/11/2011,17512
4/11/2011,29944
4/11/2011,19051
5/11/2011,52295
5/11/2011,31384
6/11/2011,33145
6/11/2011,20825
31/10/2011,35790
31/10/2011,18286
7/11/2011,30212
7/11/2011,14955
8/11/2011,27117
8/11/2011,15729
9/11/2011,30033
9/11/2011,16422
10/11/2011,28612
10/11/2011,16616
11/11/2011,33400
11/11/2011,22049
12/11/2011,55897
12/11/2011,37794
13/11/2011,34531
13/11/2011,14609
14/11/2011,31217
14/11/2011,16151
15/11/2011,29371
15/11/2011,15189
16/11/2011,30714
16/11/2011,16760
17/11/2011,32226
17/11/2011,20746
18/11/2011,38850
18/11/2011,19880
19/11/2011,57584
19/11/2011,33350
20/11/2011,35037
20/11/2011,13413
21/11/2011,25406
21/11/2011,16013
22/11/2011,29485
22/11/2011,15426
23/11/2011,29331
23/11/2011,17859
24/11/2011,29571
24/11/2011,33382
25/11/2011,39877
25/11/2011,30888
26/11/2011,80258
26/11/2011,77391
27/11/2011,54237
27/11/2011,39888
1/12/2011,30136
1/12/2011,23517
2/12/2011,47375
2/12/2011,32335
3/12/2011,61579
3/12/2011,47164
4/12/2011,61268
4/12/2011,51976
28/11/2011,28945
28/11/2011,17666
29/11/2011,34388
29/11/2011,20422
30/11/2011,43538
30/11/2011,30941
5/12/2011,28522
5/12/2011,19181
6/12/2011,31081
6/12/2011,18873
7/12/2011,31701
7/12/2011,18309
8/12/2011,32644
8/12/2011,22587
9/12/2011,42746
9/12/2011,26839
10/12/2011,59029
10/12/2011,45957
11/12/2011,42115
11/12/2011,27273
12/12/2011,42309
12/12/2011,22551
13/12/2011,38063
13/12/2011,18272
14/12/2011,36170
14/12/2011,20868
15/12/2011,42909
15/12/2011,22500
16/12/2011,44910
16/12/2011,26002
17/12/2011,60452
17/12/2011,35074
18/12/2011,39528
18/12/2011,39712
19/12/2011,42831
19/12/2011,24421
20/12/2011,48675
20/12/2011,22275
21/12/2011,47334
21/12/2011,23622
22/12/2011,54421
22/12/2011,28563
23/12/2011,48891
23/12/2011,26028
24/12/2011,46572
24/12/2011,21080
25/12/2011,3095
25/12/2011,1525
1/1/2012,18194
1/1/2012,6721
26/12/2011,35514
26/12/2011,11217
27/12/2011,47098
27/12/2011,21981
28/12/2011,48088
28/12/2011,26186
29/12/2011,43796
29/12/2011,19935
30/12/2011,44106
30/12/2011,21901
31/12/2011,42625
31/12/2011,19413
2/1/2012,32229
2/1/2012,17956
3/1/2012,22601
3/1/2012,13397
4/1/2012,24688
4/1/2012,14212
5/1/2012,24961
5/1/2012,13372
6/1/2012,29612
6/1/2012,16904
7/1/2012,41322
7/1/2012,22475
8/1/2012,22253
8/1/2012,9323
9/1/2012,23504
9/1/2012,16199
10/1/2012,23541
10/1/2012,16762
11/1/2012,24309
11/1/2012,13098
12/1/2012,23165
12/1/2012,14791
13/01/2012,28802
13/01/2012,18609
14/01/2012,45367
14/01/2012,25400
15/01/2012,26604
15/01/2012,9415
16/01/2012,30415
16/01/2012,15124
17/01/2012,21081
17/01/2012,12570
18/01/2012,27162
18/01/2012,13274
19/01/2012,28036
19/01/2012,12862
20/01/2012,26114
20/01/2012,15231
21/01/2012,42789
21/01/2012,20859
22/01/2012,23509
22/01/2012,11387
23/01/2012,22056
23/01/2012,15707
24/01/2012,18543
24/01/2012,12452
25/01/2012,28447
25/01/2012,13722
26/01/2012,24824
26/01/2012,12543
27/01/2012,26955
27/01/2012,19695
28/01/2012,50344
28/01/2012,40951
29/01/2012,33586
29/01/2012,12671
1/2/2012,23986
1/2/2012,18146
2/2/2012,22914
2/2/2012,13672
3/2/2012,27847
3/2/2012,24437
4/2/2012,40329
4/2/2012,20581
5/2/2012,11439
5/2/2012,7936
30/01/2012,29650
30/01/2012,12789
31/01/2012,20002
31/01/2012,13218
6/2/2012,13377
6/2/2012,9653
7/2/2012,14564
7/2/2012,11858
8/2/2012,23272
8/2/2012,11694
9/2/2012,18960
9/2/2012,10855
10/2/2012,25089
10/2/2012,12782
11/2/2012,47399
11/2/2012,25615
12/2/2012,28742
12/2/2012,11771
13/02/2012,38519
13/02/2012,21925
14/02/2012,39771
14/02/2012,23022
15/02/2012,38401
15/02/2012,25688
16/02/2012,34474
16/02/2012,24064
17/02/2012,39636
17/02/2012,29366
18/02/2012,46076
18/02/2012,28499
19/02/2012,26317
19/02/2012,21033
20/02/2012,26078
20/02/2012,13471
21/02/2012,23796
21/02/2012,14689
22/02/2012,22777
22/02/2012,11962
23/02/2012,26202
23/02/2012,15072
24/02/2012,30987
24/02/2012,18821
25/02/2012,50089
25/02/2012,30782
26/02/2012,27374
26/02/2012,12560
1/3/2012,26606
1/3/2012,23775
2/3/2012,31536
2/3/2012,17842
3/3/2012,52247
3/3/2012,25008
4/3/2012,21096
4/3/2012,9101
27/02/2012,22999
27/02/2012,14774
28/02/2012,24684
28/02/2012,18775
29/02/2012,27619
29/02/2012,15069
5/3/2012,23910
5/3/2012,24740
6/3/2012,23558
6/3/2012,18828
7/3/2012,24466
7/3/2012,17274
8/3/2012,26373
8/3/2012,16116
9/3/2012,30031
9/3/2012,18866
10/3/2012,52459
10/3/2012,37633
11/3/2012,30234
11/3/2012,16819
12/3/2012,26579
12/3/2012,22073
13/03/2012,26997
13/03/2012,15020
14/03/2012,30079
14/03/2012,15371
15/03/2012,29116
15/03/2012,15300
16/03/2012,34334
16/03/2012,21641
17/03/2012,52483
17/03/2012,28088
18/03/2012,27065
18/03/2012,13021
19/03/2012,23633
19/03/2012,17421
20/03/2012,24171
20/03/2012,21908
21/03/2012,25289
21/03/2012,14448
22/03/2012,26646
22/03/2012,23814
23/03/2012,31586
23/03/2012,23379
24/03/2012,52305
24/03/2012,24295
25/03/2012,24537
25/03/2012,18660
1/4/2012,26056
1/4/2012,21781
26/03/2012,21913
26/03/2012,26208
27/03/2012,22180
27/03/2012,26044
28/03/2012,28368
28/03/2012,25237
29/03/2012,25992
29/03/2012,25257
30/03/2012,30351
30/03/2012,35521
31/03/2012,47369
31/03/2012,27541
2/4/2012,33910
2/4/2012,18329
3/4/2012,28796
3/4/2012,17273
4/4/2012,30312
4/4/2012,15379
5/4/2012,32734
5/4/2012,36176
6/4/2012,40897
6/4/2012,19839
7/4/2012,51420
7/4/2012,30691
8/4/2012,23107
8/4/2012,11475
9/4/2012,31450
9/4/2012,15100
10/4/2012,34169
10/4/2012,25929
11/4/2012,35520
11/4/2012,25063
12/4/2012,35425
12/4/2012,24726
13/04/2012,38874
13/04/2012,30084
14/04/2012,41365
14/04/2012,23302
15/04/2012,23340
15/04/2012,15579
16/04/2012,24283
16/04/2012,20303
17/04/2012,23598
17/04/2012,17721
18/04/2012,23772
18/04/2012,13422
19/04/2012,21111
19/04/2012,13881
20/04/2012,29970
20/04/2012,19514
21/04/2012,43158
21/04/2012,20968
22/04/2012,27469
22/04/2012,11329
23/04/2012,25730
23/04/2012,15238
24/04/2012,20249
24/04/2012,14912
25/04/2012,23393
25/04/2012,14672
26/04/2012,23155
26/04/2012,16879
27/04/2012,31104
27/04/2012,20183
28/04/2012,48596
28/04/2012,24669
29/04/2012,17178
29/04/2012,7854
1/5/2012,25489
1/5/2012,14135
2/5/2012,28599
2/5/2012,23210
3/5/2012,25651
3/5/2012,14801
4/5/2012,29306
4/5/2012,16259
5/5/2012,51695
5/5/2012,27637
6/5/2012,36676
6/5/2012,23968
30/04/2012,27825
30/04/2012,28197
7/5/2012,36732
7/5/2012,17116
8/5/2012,24730
8/5/2012,19556
9/5/2012,25920
9/5/2012,16802
10/5/2012,24430
10/5/2012,13946
11/5/2012,27247
11/5/2012,17960
12/5/2012,44103
12/5/2012,37598
13/05/2012,25969
13/05/2012,13586
14/05/2012,26541
14/05/2012,20928
15/05/2012,26124
15/05/2012,16530
16/05/2012,25906
16/05/2012,17050
17/05/2012,26759
17/05/2012,13942
18/05/2012,30156
18/05/2012,16653
19/05/2012,47571
19/05/2012,20669
20/05/2012,28065
20/05/2012,10183
21/05/2012,28826
21/05/2012,17562
22/05/2012,19262
22/05/2012,23009
23/05/2012,28205
23/05/2012,22898
24/05/2012,27370
24/05/2012,23077
25/05/2012,30210
25/05/2012,31312
26/05/2012,36349
26/05/2012,47929
27/05/2012,24516
27/05/2012,24115
1/6/2012,39637
1/6/2012,21342
2/6/2012,50375
2/6/2012,30528
3/6/2012,29439
3/6/2012,17319
28/05/2012,25180
28/05/2012,23350
29/05/2012,25739
29/05/2012,20441
30/05/2012,28006
30/05/2012,19491
31/05/2012,27996
31/05/2012,16602
4/6/2012,39301
4/6/2012,46277
5/6/2012,36729
5/6/2012,21813
6/6/2012,38835
6/6/2012,34937
7/6/2012,32727
7/6/2012,29195
8/6/2012,34713
8/6/2012,26055
9/6/2012,42034
9/6/2012,42825
10/6/2012,30282
10/6/2012,17678
11/6/2012,29951
11/6/2012,17220
12/6/2012,29139
12/6/2012,16863
13/06/2012,33664
13/06/2012,18092
14/06/2012,32378
14/06/2012,20946
15/06/2012,31777
15/06/2012,18813
16/06/2012,46963
16/06/2012,23153
17/06/2012,27631
17/06/2012,17128
18/06/2012,30626
18/06/2012,23195
19/06/2012,31123
19/06/2012,22714
20/06/2012,31445
20/06/2012,22538
21/06/2012,25979
21/06/2012,14146
22/06/2012,26326
22/06/2012,17961
23/06/2012,46293
23/06/2012,29027
24/06/2012,27246
24/06/2012,16958
1/7/2012,28643
1/7/2012,13873
25/06/2012,31653
25/06/2012,19179
26/06/2012,30048
26/06/2012,18589
27/06/2012,31640
27/06/2012,19405
28/06/2012,31270
28/06/2012,18081
29/06/2012,34731
29/06/2012,22956
30/06/2012,48242
30/06/2012,28952
2/7/2012,29633
2/7/2012,17258
3/7/2012,30103
3/7/2012,16911
4/7/2012,29672
4/7/2012,17822
5/7/2012,29296
5/7/2012,16523
6/7/2012,24293
6/7/2012,14741
7/7/2012,47052
7/7/2012,43797
8/7/2012,27471
8/7/2012,14392
9/7/2012,29730
9/7/2012,19561
10/7/2012,30424
10/7/2012,16334
11/7/2012,30791
11/7/2012,20630
12/7/2012,33832
12/7/2012,28626
13/07/2012,35762
13/07/2012,20245
14/07/2012,54447
14/07/2012,30082
15/07/2012,30492
15/07/2012,22581
16/07/2012,27922
16/07/2012,15577
17/07/2012,29839
17/07/2012,18136
18/07/2012,32025
18/07/2012,22301
19/07/2012,31093
19/07/2012,19171
20/07/2012,32517
20/07/2012,16777
21/07/2012,44414
21/07/2012,34346
22/07/2012,29514
22/07/2012,18940
23/07/2012,31835
23/07/2012,23451
24/07/2012,34122
24/07/2012,20793
25/07/2012,33360
25/07/2012,17969
26/07/2012,34407
26/07/2012,20715
27/07/2012,34655
27/07/2012,27392
28/07/2012,44208
28/07/2012,31041
29/07/2012,25981
29/07/2012,16219
1/8/2012,33280
1/8/2012,19918
2/8/2012,32281
2/8/2012,23348
3/8/2012,34124
3/8/2012,26541
4/8/2012,43147
4/8/2012,38252
5/8/2012,29404
5/8/2012,16957
30/07/2012,29040
30/07/2012,30732
31/07/2012,31735
31/07/2012,20158
6/8/2012,32823
6/8/2012,29874
7/8/2012,33216
7/8/2012,24006
8/8/2012,34325
8/8/2012,26797
9/8/2012,33111
9/8/2012,28065
10/8/2012,35109
10/8/2012,25778
11/8/2012,42784
11/8/2012,33125
12/8/2012,27405
12/8/2012,15371
13/08/2012,31694
13/08/2012,23401
14/08/2012,33311
14/08/2012,24038
15/08/2012,33843
15/08/2012,22805
16/08/2012,30878
16/08/2012,30448
17/08/2012,34150
17/08/2012,28570
18/08/2012,43246
18/08/2012,35139
19/08/2012,24742
19/08/2012,18182
20/08/2012,31782
20/08/2012,28002
21/08/2012,31493
21/08/2012,22691
22/08/2012,31486
22/08/2012,27044
23/08/2012,30605
23/08/2012,19613
24/08/2012,35543
24/08/2012,21801
25/08/2012,45500
25/08/2012,25699
26/08/2012,36209
26/08/2012,19101
1/9/2012,49783
1/9/2012,28027
2/9/2012,26376
2/9/2012,19949
27/08/2012,33059
27/08/2012,17388
28/08/2012,34665
28/08/2012,35957
29/08/2012,29049
29/08/2012,15865
30/08/2012,30548
30/08/2012,20518
31/08/2012,37078
31/08/2012,36352
3/9/2012,29588
3/9/2012,27691
4/9/2012,25579
4/9/2012,27362
5/9/2012,24652
5/9/2012,27202
6/9/2012,27006
6/9/2012,29074
7/9/2012,28646
7/9/2012,24435
8/9/2012,44531
8/9/2012,40268
9/9/2012,24133
9/9/2012,17683
10/9/2012,25103
10/9/2012,15607
11/9/2012,20881
11/9/2012,23239
12/9/2012,23604
12/9/2012,20063
13/09/2012,27433
13/09/2012,21684
14/09/2012,35665
14/09/2012,29181
15/09/2012,40489
15/09/2012,31331
16/09/2012,26139
16/09/2012,18911
17/09/2012,24859
17/09/2012,20228
18/09/2012,24135
18/09/2012,28852
19/09/2012,26391
19/09/2012,31043
20/09/2012,24962
20/09/2012,33758
21/09/2012,29785
21/09/2012,33989
22/09/2012,48026
22/09/2012,43208
23/09/2012,30822
23/09/2012,23847
24/09/2012,26628
24/09/2012,21175
25/09/2012,22587
25/09/2012,20484
26/09/2012,26732
26/09/2012,24102
27/09/2012,28115
27/09/2012,25172
28/09/2012,30890
28/09/2012,31201
29/09/2012,46110
29/09/2012,44269
30/09/2012,27271
30/09/2012,15147
1/10/2012,25719
1/10/2012,18003
2/10/2012,24612
2/10/2012,20191
3/10/2012,26144
3/10/2012,25069
4/10/2012,24819
4/10/2012,19871
5/10/2012,33187
5/10/2012,29457
6/10/2012,46160
6/10/2012,35602
7/10/2012,28104
7/10/2012,15301
8/10/2012,28447
8/10/2012,18802
9/10/2012,28029
9/10/2012,19175
10/10/2012,32262
10/10/2012,21738
11/10/2012,30828
11/10/2012,16267
12/10/2012,32815
12/10/2012,21549
13/10/2012,51087
13/10/2012,41026
14/10/2012,29083
14/10/2012,18098
15/10/2012,23957
15/10/2012,15326
16/10/2012,23827
16/10/2012,23950
17/10/2012,26051
17/10/2012,33636
18/10/2012,27316
18/10/2012,30436
19/10/2012,32615
19/10/2012,25402
20/10/2012,49139
20/10/2012,43299
21/10/2012,29843
21/10/2012,17182
22/10/2012,26656
22/10/2012,17377
23/10/2012,27672
23/10/2012,23105
24/10/2012,29396
24/10/2012,27814
25/10/2012,30203
25/10/2012,25191
26/10/2012,36614
26/10/2012,35469
27/10/2012,50819
27/10/2012,39975
28/10/2012,33702
28/10/2012,16860
1/11/2012,44181
1/11/2012,23964
2/11/2012,42172
2/11/2012,27473
3/11/2012,51959
3/11/2012,41433
4/11/2012,27826
4/11/2012,17380
29/10/2012,34743
29/10/2012,20168
30/10/2012,41748
30/10/2012,24076
31/10/2012,44427
31/10/2012,35729
5/11/2012,25505
5/11/2012,15623
6/11/2012,24047
6/11/2012,18710
7/11/2012,29217
7/11/2012,17393
8/11/2012,28922
8/11/2012,16530
9/11/2012,28227
9/11/2012,24448
10/11/2012,52594
10/11/2012,36569
11/11/2012,32605
11/11/2012,12140
12/11/2012,25025
12/11/2012,16722
13/11/2012,26385
13/11/2012,16963
14/11/2012,29241
14/11/2012,16978
15/11/2012,29902
15/11/2012,21895
16/11/2012,32207
16/11/2012,19130
17/11/2012,54185
17/11/2012,34325
18/11/2012,32162
18/11/2012,12460
19/11/2012,25282
19/11/2012,17504
20/11/2012,24877
20/11/2012,16916
21/11/2012,26157
21/11/2012,17366
22/11/2012,28736
22/11/2012,35796
23/11/2012,35063
23/11/2012,28683
24/11/2012,56316
24/11/2012,47442
25/11/2012,28737
25/11/2012,33993
1/12/2012,56948
1/12/2012,49445
2/12/2012,44219
2/12/2012,39531
26/11/2012,23204
26/11/2012,15616
27/11/2012,25772
27/11/2012,15529
28/11/2012,29241
28/11/2012,27245
29/11/2012,34644
29/11/2012,24740
30/11/2012,39446
30/11/2012,29087
3/12/2012,34011
3/12/2012,20614
4/12/2012,30805
4/12/2012,19469
5/12/2012,24841
5/12/2012,20529
6/12/2012,29819
6/12/2012,27477
7/12/2012,35335
7/12/2012,25633
8/12/2012,59694
8/12/2012,43737
9/12/2012,40995
9/12/2012,28661
10/12/2012,35849
10/12/2012,22911
11/12/2012,30131
11/12/2012,18304
12/12/2012,32368
12/12/2012,17834
13/12/2012,33707
13/12/2012,23754
14/12/2012,36702
14/12/2012,22515
15/12/2012,58846
15/12/2012,59993
16/12/2012,39242
16/12/2012,22899
17/12/2012,35407
17/12/2012,20912
18/12/2012,35369
18/12/2012,21389
19/12/2012,36567
19/12/2012,21204
20/12/2012,37026
20/12/2012,14587
21/12/2012,48584
21/12/2012,26070
22/12/2012,50229
22/12/2012,26447
23/12/2012,40029
23/12/2012,20853
24/12/2012,40850
24/12/2012,20205
25/12/2012,2550
25/12/2012,889
26/12/2012,31077
26/12/2012,9499
27/12/2012,45556
27/12/2012,19366
28/12/2012,44592
28/12/2012,21491
29/12/2012,39260
29/12/2012,20624
